"","species","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","SCT","Mass","Carbon","N","CN","Length","W","area","Shape","Intensity","P","Texture","Fit_rect","Compact","germ_is_disp","lump_dispcat","mucilage","Starch","annual","family","Functional.group","how3d","SCTmm","SCTperL","SCP","SCTperW","SCTperMass","Disp","SA_2D","origin"
"30","MIMGUT",3.84413753835096,-0.764519939201894,0.552108221106758,0.721025548461383,-0.146849362837876,0.689203733698682,-0.297054015397724,-0.526339998517522,-0.352696578928028,-0.279656081095819,0.267394439757291,1.18321595661992,-3.58045017367417,0.552800949474398,45.0356052899288,12.274753407123,-0.598745249452261,0.38110532,-1.89167874863159,-3.71163513164408,10.8619017,0.273020210748127,-2.40521132798441,0.90179714,2.67060022361542,0,2,0,0,"perennial","PHRYMACEAE","Forb",0,0.0175,0.178457540518692,-1.24214399146524,0.214287342375906,0.792508448920388,0,2.16469895937972,"Native"
"31","NASPUL",-2.68217002563146,0.124046423038054,1.12611927389166,0.554993037307079,-1.74984503950931,-0.988840153403579,-0.939778433868614,-0.0541189827443423,-0.150298902007371,-0.424938603749463,-0.329960802192876,0.948683298050514,1.52825677922226,0.406909265790317,31.6575825585123,12.8534535142799,1.84008928936019,1.1211586,1.66270144662389,-1.84705579965726,20.11833,2.55102236400242,-0.30893763314468,0.78258047,2.69248206787938,0,3,0,1,"perennial","Poaceae","Grass",0,0.01125,0.0422674403989448,-1.38930676057088,0.100171167362036,0.0493991547737879,2,0.888320917378536,"Native"
"32","PETPRO",-1.67895887548508,-0.917255222809907,3.17629190106385,1.12881405742192,-0.36056695107689,1.23133973109644,2.13068632690648,1.56708264488604,-1.15901506774625,-0.503707405931374,-0.213047889868282,0.974679434480896,-1.43478775114931,0.257239215686275,12.5372549019608,20.5179856115108,0.186775124920807,0.70903314,-0.672971407205142,-3.12260612094121,8.300277,0.990325309906023,-1.63019970968674,0.67824619,2.43686427593443,0,4,0,1,"annual","Caryophyllaceae","Forb",0.148190908514653,0.011875,0.0992565340831289,-0.727857549673141,0.129414679737085,0.22329397794369,2,1.66329671711116,"Non-Native"
"33","PHLGRA",-0.312241231220681,-0.713428955779959,0.1539292025386,-0.0818980515506518,1.14318461986687,-2.55195019440577,0.369367122581428,0.315382427445963,0.261895941648773,-0.187310249439734,-0.292052193502014,1.09544511501033,0.736458075197072,0.470654652445752,29.5991173225451,15.9009691848907,1.03931136953725,1.7371311,1.29915109361491,-2.49396550253776,18.122561,1.87501073167237,-1.46488190172943,0.77648109,2.70340302762697,0,2,1,1,"annual","Polemoniaceae","Forb",0.532379874862224,0.015,0.0728386743542292,1.82947733441675,0.0929243071700455,0.0847472843300263,0,0.575859638057463,"Native"
"34","PLAERE",0.400327962020239,0.355255423651207,-1.37365622172004,-1.50238893851913,1.45217380080434,-1.5921461734963,1.82350968300827,0.267101592586116,-0.934621564889814,0.169947663147258,0.144012427275378,2.28035085019828,0.590117280240401,0.444843962008141,27.2998643147897,16.294731610338,0.876239232113229,1.3427315,0.88966055541865,-2.71738223940957,9.0336294,1.70504875612542,-2.28641660038899,0.79586213,2.71229071464862,0,2,1,0,"annual","Plantaginaceae","Forb",0.289044889724501,0.065,0.164506759143951,2.80064501142519,0.220019964163333,0.189807923962919,0,0.815388200706768,"Native"
"35","TAECAP",-3.54722389107664,0.0573775740245988,1.20148181016776,0.385879925929799,0.917225788740637,-0.174770313871493,-1.06858530123821,-0.58762262235615,-0.298194438257884,0.557635454159376,0.149743499200115,1.4525839046334,1.24468039230201,0.388742746615087,14.6776273372018,26.4853942455524,2.04376234195817,1.2275138,1.89611460466051,-1.75793922341071,30.287136,2.74889254741537,0.565024676346138,0.73083986,2.67803832976797,1,3,0,1,"annual","Poaceae","Grass",0.39202099709946,0.026375,0.0584519333529327,-1.12736413223507,0.14658280987737,0.0871600199737412,1,0.852777942754855,"Non-Native"
"36","THYCUR",-0.970528703426175,-0.561612534279371,1.74358278847151,-1.46978066517882,1.88481461968478,1.30166682586199,0.416244240928018,-1.73749317451869,0.122360815192518,1.16799276283516,0.355262326856227,1.2747548783982,-0.435331707714458,0.445615006150062,12.2662976629766,36.3284031085485,0.728966549455396,1.58055311111111,0.846675238026694,-2.750019002344,18.8748977777778,1.61291069755159,-0.840116651545037,0.788750688888889,2.69158755556922,1,5,0,0,"annual","Brassicaceae","Forb",0.519322503068459,0.0203125,0.0989893822921152,-0.188849268380765,0.113364517044183,0.177179213040723,1,0.766235459524892,"Native"
"37","TRIALB",0.459600229211559,0.9740816789212,-0.163825598795081,0.19815711924748,-1.61773527250903,-0.276817540446014,0.00583335220579745,-0.253211972241984,-0.615118053949196,0.264991093254138,-0.32556085484401,1.54919333848297,0.65346891830259,0.457014294996751,49.9220272904483,9.15456202004425,0.813421244361218,0.95276329,0.536299199617836,-2.53764768704783,16.015394,1.61050352446787,-2.02064616838938,0.85328673,2.70091917429625,1,1,0,0,"annual","Fabaceae","N-fixer",0,0.03,0.115326323788405,-1.30505304566076,0.177446778663161,0.124928537169103,1,1.07420432485003,"Native"
"38","TRIFUC",-0.54687944532702,1.53677495280953,1.02161979735958,-0.238269775373108,-0.86780050192432,1.00852764884022,-1.04628397986915,0.598627933406064,0.518619639348798,0.589870703303522,-0.38364216055366,1.18321595661992,1.76009678871921,0.416624787775891,26.6519524617997,15.6320550388585,0.944001264009538,2.3663981,1.49293202837231,-3.57998677720462,7.5072708,1.94836601665657,-0.134872199676118,0.78808843,2.68430366048664,1,1,0,0,"annual","Fabaceae","N-fixer",0.275715983933303,0.0175,0.0825147815794124,-2.18819101488774,0.085995380089624,0.054867966255095,1,0.455433988284261,"Native"
"39","TRIWIL",0.503301565083757,0.645380493978538,0.771160080733195,-0.647143643948066,-1.31489117071128,-0.461849160831908,0.333227823055031,1.06286458254749,0.117134782325921,0.293521162574356,-0.162512472431349,0.894427190999916,0.807624759207602,0.412323379461034,40.8630735615441,10.0903662775154,0.694655342711459,1.542147,0.841572013252773,-3.42302817469738,15.940127,1.60961775626123,-1.58899110051253,0.80176218,2.70145292865829,1,1,0,0,"annual","Fabaceae","N-fixer",0.26857965168444,0.01,0.0706573766337778,-0.269145058659796,0.0805261829291887,0.0667769396675224,1,0.768045743008457,"Native"
"40","UROLIN",-3.67241430887775,-1.30606320367985,-3.47148720452252,1.40906638651377,0.503597615335399,2.72912082356243,1.36085803664347,0.485994749987796,0.53366287558034,0.382215533402695,-0.104538253957015,2.66458251889485,0.738395365033081,0.443190266982089,21.7100371747212,20.4140722291407,2.48844060633455,0.6979545,1.29396869509534,-1.58131050629991,13.35088,3.19483919582357,0.568458716594707,0.483914475,2.02543418009614,1,4,0,0,"annual","Asteraceae","Forb",0,0.08875,0.0858472067575622,-0.0200922645920171,0.356591202977376,0.205941401822635,1,1.90087050072823,"Native"
"41","VICVIL",-0.165660687132223,4.70177529578286,-0.411233687808035,0.493077498034391,0.291511467514788,0.452802535837854,0.572592040928423,0.566864508756247,0.157308654927104,0.306600815546836,0.0600746502400655,2.82842712474619,3.78818052335087,0.392607868020305,28.2011421319797,13.9217009787378,1.46750478674537,4.0370574,2.62831069801307,-4.51847753899351,4.058337,2.48493873260667,-2.23940327300943,0.81529379,2.71057703426833,0,2,0,0,"annual","Fabaceae","N-fixer",0.197082093079117,0.1,0.151822236404596,-2.06007996223338,0.157386521844905,0.0475780952173094,0,-0.143371965406399,"Non-Native"
"42","VIODOU",0.0577450832518774,1.12219732744562,-1.62339119346868,-0.234579971931079,0.185521482409114,-0.130272973668637,-1.45715947038991,0.128778209302751,0.345112651939696,0.190548378721472,-0.330890784746655,2,1.56786100340795,0.522243800418285,44.4188825814162,11.7572475953454,1.29514371096515,1.9852929,1.68173423883391,-2.93813699026008,38.127236,2.12794724872851,0.0779446775775171,0.76837513,2.68323152218584,0,7,0,0,"perennial","VIOLACEAE","Forb",0.0789550748509378,0.05,0.117016773377422,-0.661378212524881,0.158698458190709,0.102100603957035,0,0.446213009894603,"Native"
"43","VULMIC",-2.66227486030181,-2.30423535189505,-1.05192992438636,2.92078163273783,-0.538721497434074,0.399893908046743,1.84354342446185,0.381306724879381,1.27035280382136,0.0145048689488193,0.0716428977356836,1.09544511501033,-0.198298511317095,0.443214971209213,26.9705694177863,16.4332819357134,2.26396753035336,1.08324506666667,1.48060328225625,-1.65743034914794,37.7330844444444,2.94112266756539,-1.5744310866138,0.456596411111111,2.10188307317455,1,3,0,1,"annual","Poaceae","Grass",0.320823920504283,0.015,0.0394849258439208,-0.172837636467478,0.117674475057638,0.135240137655597,1,1.46051938530914,"Native"
"44","ZIGFRE",1.2011731015267,-2.10361585295706,1.050364240734,0.39773169844547,1.86810903513692,-0.625874301653708,-0.573717230150642,-0.506028762932426,0.572895310771743,-0.694204083511346,-0.218542352954041,0.836660026534076,-2.17526757357652,0.547669724770642,25.0825688073394,21.8346744696416,0.0233909072028181,0.58495235,-0.807933468453649,-3.08309145239952,10.4153802,0.899039949051535,-0.779515702407045,0.84320458,2.63705229916089,0,2,0,1,"perennial","MELANTHIACEAE","Forb",0,0.00875,0.0924537977614091,0.641015874618469,0.122304878768114,0.277560319314296,0,1.70697341750518,"Native"
"45","SIDDIP",-0.441609589161939,0.449435023902206,0.732447727030534,-2.23931027642898,-0.616356762656714,-0.0487208000434722,0.875257374593577,0.989640270190289,1.2644789239201,-0.874523813616796,-0.0154541938205598,1,1.59678824163875,0.436444174757282,27.4302184466019,15.9110717840947,1.03931147564669,2.2068658,1.51081974928095,-4.25746296858371,20.92946,1.98525228340817,-0.862064654801078,0.78260476,2.66875617017102,0,1,1,0,"annual","Malvaceae","Forb",0,0.0125,0.0664923048099098,1.22334880257496,0.075260490473227,0.0503172439702572,2,0.474432534127225,"Native"
"46","ANCFIL",1.10252739680342,-0.482714480451974,-1.15088115664466,0.437945688941949,-0.54899810011588,-0.371298523222196,-0.431690965690929,0.323831944131323,-0.511256724909207,0.436885630469567,0.067029539631933,1.48323969741913,-1.00996059107355,0.496955562559092,57.2486605735897,8.68064960088081,0.809484104433864,1.08570697,0.451353230504206,-2.39801543820655,11.898513,1.59533813612726,-1.19441750198131,0.69586934,2.61661479666721,0,7,0,0,"annual","Asteraceae","Forb",0.323246244413756,0.0275,0.110634125421336,-0.27078927131444,0.159151242659358,0.274774548382693,0,1.14398490562305,"Native"
"47","ATHPUS",-0.10135981390063,-0.685382933780278,0.306621151966988,-0.543371479636317,-0.518108416525814,-0.20270890237606,0.2966597552244,-0.615155693935302,-0.607333895334731,0.660120781525353,0.580824830898103,1.18321595661992,-1.04344251753464,0.450639147802929,25.3328894806924,17.7886990801577,1.10795594488236,2.2157284952381,1.53936781809375,-2.18479696093263,35.7810395238095,1.99697931458637,-1.59037238679597,0.762167861904762,2.68820452926839,1,1,0,0,"annual","Brassicaceae","Forb",0,0.0175,0.0760202770138512,-0.0577932093401852,0.0888711403530047,0.222894672381716,1,0.457611496492623,"Native"
"48","BROMAD",-2.74430260595095,-0.908102466055829,0.198184517363778,0.59090228529344,-0.374229575859297,-1.18626121745907,-1.22336303226417,0.387077282078668,-0.131326451702226,-0.00998001581674043,0.445848678601532,1.04880884817015,0.303693207390762,0.421435478492831,27.8576192064021,15.1281943862589,2.28623558521223,0.93060596,1.84970411094688,-1.64604392218773,24.772517,2.98790491958982,0.50823809900931,0.73446217,2.63885035309468,1,3,0,1,"annual","Poaceae","Grass",0.39983320063832,0.01375,0.0373853628040954,-0.265055997775891,0.12155377033845,0.100740756311862,1,1.13820080864294,"Non-Native"
"49","CASATT",2.35780435593217,-1.07847012738056,-0.586760274198781,0.416892259696693,0.114830023130585,0.637484282883255,-0.710888327864696,-0.27838787543117,1.03730983811588,-0.123343006395956,0.00721232517040439,1.07238052947636,-1.78943217946896,0.58631037212985,42.9493269992082,13.6512120932805,0.274705185695364,0.9350374,-0.259582936947331,-3.50283765921747,13.748108,1.16507374103779,-1.10171466606813,0.72807743,2.55443504043068,0,6,0,0,"annual","Orobanchaceae","Forb",0,0.014375,0.104508701928927,-0.608966553377487,0.123990792408703,0.293341958563987,0,1.42465667798512,"Native"
"50","CENTRI",3.98092773975306,-0.671970069694476,0.998895186703388,0.639291077266669,-0.389357443570074,0.563267856445208,-0.395904702183876,-0.22174592273574,-0.082556753563053,-0.133745236936399,0.150794361369333,0.866025403784439,-3.28038446826898,0.542019230769231,47.1212121212121,11.5026589166461,-0.700527971709654,0.37224239,-1.98011168434227,-3.92650499775749,10.4924025,0.177541567492465,-2.3901271926102,0.93903345,2.68921462495078,0,2,0,0,"annual","Asteraceae","Forb",0,0.009375,0.137436901180503,-1.36424368030233,0.158698464319217,0.499243104036119,0,2.15765325183473,"Native"
"51","EPIBRA",0.662694177372423,-0.90144934494603,-0.765632309439493,-1.02191843029474,-0.731535033413784,-0.758012279436499,-0.213838692700594,-0.280188792625853,0.563918422526418,-0.216098077350454,-0.187601033635298,1.04880884817015,-0.0474323364348889,0.540336963921035,44.9557522123894,12.0193064809207,0.903538405495452,1.3028486,0.841825945300508,-2.63258699117071,11.1111555,1.72735155289464,-1.05371988232544,0.76246537,2.66374130438694,1,3,1,0,"annual","Onagraceae","Forb",0.31319299953581,0.01375,0.0746363645428652,0.802227144773952,0.10273167608683,0.120074600416751,1,0.88552560759413,"Native"
"52","ERILAN",-0.303104398764648,-1.92022337443512,-2.90859380275802,-0.374044518459218,0.597402442450883,1.05343001084136,0.176255682138663,-0.104303378793362,-0.563081611150893,-1.13157800311493,-0.133103537997565,2.48997991959775,-1.74524172632302,0.547499181669394,38.7234042553191,14.1387151310228,0.977902837732403,0.71346458,0.176962514410011,-2.08500147076109,12.0670282,1.73167460692358,0.244682176775589,0.6965307,2.40102480908706,1,4,0,0,"perennial","Asteraceae","Forb",0,0.0775,0.170726897440915,1.40140465800767,0.329582878577576,0.666231675280394,1,1.55471209251357,"Native"
"53","EUPCRE",1.39653352375821,0.731297724899465,-0.169440927395241,-0.565567889158899,0.874912605146449,0.239980448774069,-0.394062288528604,0.313271957239406,0.325838586406561,-0.127465579975343,0.385208568412133,1.70293863659264,-0.331842968237551,0.49744847605225,31.0304789550073,16.0309635173059,0.640096448045438,1.4978324,0.741595476775378,-4.02892873737209,14.3416118,1.545108734716,-0.967567768499127,0.79193708,2.70760613636994,0,2,0,0,"annual","Euphorbiaceae","Forb",0,0.03625,0.138247990649873,-0.122917431595491,0.155568761804556,0.224756774271266,0,0.803513257940622,"Native"
"54","FILCAL",2.48676870255595,-2.05635964707628,0.366119820089114,0.755309604842975,-0.726701822107371,0.624992763334685,-1.15388824311448,0.517558434626944,-0.726862749082321,0.572307941122582,-0.186303595971899,0.645497224367903,-3.53247541438901,0.503667189952904,51.309262166405,9.81630155427732,-0.395146295647733,0.34122222,-1.8558694741918,-2.56368267950789,20.89815,0.40253863014567,-0.689385624092392,0.84412825,2.59690995660948,0,7,0,0,"annual","Asteraceae","Forb",0.262562689130937,0.00520833333333334,0.0879334906617724,-1.09973833391323,0.123546581632367,0.42210128629865,0,2.25840810433747,"Native"
"55","LEPNIT",0.407983426296411,-0.685843984130465,-1.41826263744168,-1.69521300086746,1.03442596956934,-1.36363808862058,0.41428588719269,1.31327997007362,-0.6506691526107,0.0553922752000535,-0.165120752108297,1.73205080756888,0.0378977230030083,0.457175897748022,37.522824102252,12.1839416058394,0.701270645689837,1.2053563,0.604020076087439,-2.69448742591283,20.332375,1.55311068482785,-0.457125248722933,0.8004082,2.68505937148159,0,7,1,0,"annual","Brassicaceae","Forb",0.350042958064205,0.0375,0.136375591729831,2.7795448548704,0.176383482406542,0.190014283277126,0,0.949090608740415,"Native"
"56","MICCAL",-1.16594577334528,0.0330553934205479,-0.481715623800553,-0.986231788057082,1.06591254415872,1.38031250992602,-0.399180939648331,-0.08914344652847,-0.913278946409079,-0.0838823176626863,0.0419546367790277,2.30217288664427,-0.294136188858246,0.438681898066784,19.8031634446397,22.1521121760738,0.94227562131013,1.6839538,1.06217289871369,-2.68322533244877,37.932685,1.81370629934543,0.526197638613817,0.71686143,2.62183561796761,1,3,0,0,"annual","Asteraceae","Forb",0.395519319035392,0.06625,0.160686869502544,-0.088882730420088,0.198348013451721,0.298169902410565,1,0.751533400631734,"Native"
"57","NAVJEP",0.013086649180048,-0.278411516025546,-0.569982147114555,-0.893921949356462,-0.312770430541255,0.116954074878213,-0.576156768936428,0.180743249124778,-0.656161961654282,-0.223241040963998,-0.121107645302336,1.67332005306815,-0.400141802076819,0.473741183685986,35.7743023612389,13.2424995714041,0.781482410036716,0.94390033,0.355492625275396,-2.59761028967591,37.832402,1.52071148012297,-0.218878820719297,0.73873037,2.68226415015408,1,1,0,0,"annual","Polemoniaceae","Forb",0,0.035,0.126571892287926,0.130332391159669,0.192562161937164,0.228519734326898,1,1.16521885484757,"Native"
"58","SILGAL",1.91714758627812,0.375783536952973,1.71250997088396,1.737413861411,0.842537562372428,-0.317856262682636,0.715978623561061,-0.0410360972272128,0.065409905876746,-0.804791279949695,-0.0396335189818426,1.34164078649987,-1.33005056294423,0.46760621761658,28.594127806563,16.3532254167673,-0.100906847975346,0.66471857,-0.753495368087859,-4.06060613461544,9.9715766,0.87254233461121,-2.97187702609011,0.88186914,2.64062290977872,0,2,0,1,"annual","Caryophyllaceae","Forb",0.0721735210062135,0.0225,0.157762181398824,-1.07219527094696,0.183980736565768,0.291680952231171,0,1.62603770269907,"Native"
"59","TRIHIR",0.364252468167866,2.59366959652274,0.39903322037969,0.292224727721272,-0.756781802196235,1.08833800293778,-0.0152616616272613,0.100667746719686,-0.702261157744436,-0.244691923611027,-0.0542869691759335,2.25831795812724,0.978081732030362,0.415070197830249,32.2271857051691,12.879504950495,0.699070453292169,1.5421471,0.82982218934142,-3.80788818980569,32.910379,1.59038207781884,-1.69176584299159,0.79122663,2.70994107198443,1,1,0,0,"annual","Fabaceae","N-fixer",0.120161096527515,0.06375,0.178007735081907,-2.30488152136461,0.203318638948133,0.154829012910247,1,0.760559888477419,"Non-Native"
"60","VELRIG",1.19260975456414,-0.397400082113121,0.636773027053104,0.753326973305389,-0.6445965027546,-0.212371144960467,0.59424667164847,0.326966089630145,-1.30326405437402,1.37902045908346,0.397589194419998,1.09544511501033,-1.79488769034705,0.402631012203877,31.0875807609476,12.9515067544164,0.433175601336751,0.54063778,-0.449366040822713,-2.32908598888855,8.0841766,1.20037948608378,-2.4370855149759,0.8576151,2.65253641508029,0,2,0,0,"annual","Caryophyllaceae","Forb",0,0.015,0.0986240295552648,-0.82458707975815,0.166568330924939,0.300469600325526,0,1.6497455269065,"Non-Native"
